transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0x4c1d2c914eba684e11d5e278ac1c24c2595b168bd33cf79f24d011db0181dca8,1,0x42dd879f8eb7e9b43036a5b4c97b02c6176d6b99,0x4afb544eb87265cf7fc8fdb843c81d34f7e2a369,2016-06-10 18:49:56+00:00,90000,20000000000,1065168,31140,10000000000000000,37,,3,1,1,1.0,1,41,42,0.976190476190476,14,307,1629023,1,0x4c1d2c914eba684e11d5e278ac1c24c2595b168bd33cf79f24d011db0181dca8,1,1,3,1,0,0,13,3,0.0,2.0,2,1,0
0x3ae5612dd4053e2412fe0fe7910e72f1afae075117a6157260f120e32159c959,1,0x42dd879f8eb7e9b43036a5b4c97b02c6176d6b99,0x4afb544eb87265cf7fc8fdb843c81d34f7e2a369,2016-06-10 18:52:05+00:00,90000,20000000000,153000,90000,10000000000000000,38,,2,2,2,1.0,1,42,43,0.9767441860465116,14,307,1629032,2,0x3ae5612dd4053e2412fe0fe7910e72f1afae075117a6157260f120e32159c959,2,1,2,1,0,9,13,3,0.0,1.0,1,1,0
0x8d8404d056607815c04dd286858da123c6e6aea29a1197e21a803fa67ebedd7c,5,0x42dd879f8eb7e9b43036a5b4c97b02c6176d6b99,0x4afb544eb87265cf7fc8fdb843c81d34f7e2a369,2016-06-10 18:52:47+00:00,314159,20000000000,437921,143853,10000000000000000,39,,1,3,3,1.0,1,43,44,0.9772727272727272,14,307,1629036,3,0x8d8404d056607815c04dd286858da123c6e6aea29a1197e21a803fa67ebedd7c,3,1,11,1,0,13,13,4,2.0,8.0,2,2,1
0x89650809432c46743d3155044e2e1f1e580cd2e45fd7feef4059539604000b7e,1,0x7d1cd61f6153efd679963d101c5c49374989c7e7,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 09:28:30+00:00,3141592,20000000000,379210,43210,4000000000000000000,14,,500,102,104,0.9807692307692308,9,34,34,1.0,23,102,561819,1,0x89650809432c46743d3155044e2e1f1e580cd2e45fd7feef4059539604000b7e,1,1,1,26,8,49100,10,2,,,1,0,0
0x05e013a5a64002f2db9493ac1f94e57765cfbe37e351dc0698710cc2a2100e8d,1,0x7d1cd61f6153efd679963d101c5c49374989c7e7,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 09:29:14+00:00,3141592,20000000000,396301,28210,6000000000000000000,15,,499,103,105,0.9809523809523808,9,35,35,1.0,23,102,561822,2,0x05e013a5a64002f2db9493ac1f94e57765cfbe37e351dc0698710cc2a2100e8d,2,1,1,26,8,49103,10,2,,,1,0,0
0xa74b96342eb62d92aac2316e398725352d88fb28f42feba58cc497ec574b5cc8,1,0x7d1cd61f6153efd679963d101c5c49374989c7e7,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 09:30:14+00:00,3141592,20000000000,176066,45459,0,16,,498,104,106,0.981132075471698,9,36,36,1.0,23,102,561825,3,0xa74b96342eb62d92aac2316e398725352d88fb28f42feba58cc497ec574b5cc8,3,1,1,26,8,49106,10,2,,,1,0,0
0xbe12249a1f45d78505177741cd31b9f651eb17645491fd01fcf94219379d2468,1,0x7d1cd61f6153efd679963d101c5c49374989c7e7,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 09:31:41+00:00,3141592,20000000000,188683,20683,0,18,,496,105,107,0.9813084112149532,9,38,38,1.0,23,102,561834,4,0xbe12249a1f45d78505177741cd31b9f651eb17645491fd01fcf94219379d2468,4,1,2,26,8,49115,11,2,0.0,1.0,1,1,0
0xb559d46962cb63483298c75ece7e6f9595898012a9444de4df240ecad39da8b1,1,0xd25658414d41ab0da3f7e28f592863c5b4218101,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 09:59:22+00:00,200000,20000000000,28210,28210,400025106678837576,64,,493,106,108,0.9814814814814816,9,69,69,1.0,13,31,184945,5,0xb559d46962cb63483298c75ece7e6f9595898012a9444de4df240ecad39da8b1,13,5,1,26,8,49220,19,2,,,1,0,0
0xca63a9ec87aa0362967704df8c7275a1388221eeae360005626a078f368b289d,1,0xd25658414d41ab0da3f7e28f592863c5b4218101,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 10:00:03+00:00,200000,20000000000,185304,20811,0,65,,492,107,109,0.981651376146789,9,70,70,1.0,13,31,184950,6,0xca63a9ec87aa0362967704df8c7275a1388221eeae360005626a078f368b289d,14,5,2,26,8,49225,19,2,0.0,1.0,1,1,0
0xcc418a9ad309aa6c9ea742ad090f9d3c46c1a953c068910ebe6da9593cf515c3,1,0xd25658414d41ab0da3f7e28f592863c5b4218101,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 10:03:46+00:00,200000,20000000000,20363,20363,0,67,,490,108,110,0.9818181818181818,9,72,72,1.0,13,31,184966,7,0xcc418a9ad309aa6c9ea742ad090f9d3c46c1a953c068910ebe6da9593cf515c3,15,5,2,26,8,49241,19,2,0.0,1.0,1,1,0
0x2547aa5c83cf956009745bc23bdd2f706239d3663c6856ce62dccf3bc7d4c406,1,0x26bdce6e4ea9afd060049993ed11f153eb1e322f,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 13:11:32+00:00,3141592,20000000000,66459,45459,0,1,,489,109,111,0.981981981981982,9,3,3,1.0,2,4,24210,8,0x2547aa5c83cf956009745bc23bdd2f706239d3663c6856ce62dccf3bc7d4c406,1,1,1,27,8,50066,2,2,,,1,0,0
0xca2894c589ae8bab7c560fb210b0f37f35e7baf0c737cc9115ad7d86cb99f692,1,0x26bdce6e4ea9afd060049993ed11f153eb1e322f,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 13:18:36+00:00,3141592,20000000000,51459,30459,0,2,,488,110,112,0.9821428571428572,9,4,4,1.0,2,4,24230,9,0xca2894c589ae8bab7c560fb210b0f37f35e7baf0c737cc9115ad7d86cb99f692,2,1,1,27,8,50086,2,2,,,1,0,0
0x57399d03d17dae262072edd033a5f13d5b423efd33f2625ecb96ad00b644b1cb,1,0x26bdce6e4ea9afd060049993ed11f153eb1e322f,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 13:35:18+00:00,3141592,20000000000,127210,43210,20000000000000000,4,,487,111,113,0.982300884955752,9,6,6,1.0,2,4,24303,10,0x57399d03d17dae262072edd033a5f13d5b423efd33f2625ecb96ad00b644b1cb,3,1,1,27,8,50159,3,2,,,1,0,0
0xb7c72026f6542f7a612cbfea13d84e334820382e3a996b1746bd785c32a2362d,1,0x26bdce6e4ea9afd060049993ed11f153eb1e322f,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 13:36:01+00:00,3141592,20000000000,30523,30523,0,5,,486,112,114,0.9824561403508772,9,7,7,1.0,2,4,24307,11,0xb7c72026f6542f7a612cbfea13d84e334820382e3a996b1746bd785c32a2362d,4,1,1,27,8,50163,3,2,,,1,0,0
0x4a21021736d4569a2a0caae4bf3a2839272daf384b0f1a2c3881f07cf09eae8e,1,0xba75f066005108d58dc5c4aae3a9be53a0ea920d,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 14:35:20+00:00,3141592,20000000000,366587,30587,0,9,,484,113,115,0.982608695652174,9,13,13,1.0,3,24,143583,12,0x4a21021736d4569a2a0caae4bf3a2839272daf384b0f1a2c3881f07cf09eae8e,4,2,1,27,8,50403,4,2,,,1,0,0
0x5a3595230bb061c8ba809e545e21e04d84e8602a45459046d7eb5844e9c7fe88,1,0xba75f066005108d58dc5c4aae3a9be53a0ea920d,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 14:37:28+00:00,3141592,20000000000,43210,43210,730000000000000000000,10,,483,114,116,0.9827586206896552,9,14,14,1.0,3,24,143591,13,0x5a3595230bb061c8ba809e545e21e04d84e8602a45459046d7eb5844e9c7fe88,5,2,1,27,8,50411,4,2,,,1,0,0
0xcfdba3e0cbfda9977209639cd2304bd6c33958e2bebda772a321ff4dffb9ea0a,1,0xba75f066005108d58dc5c4aae3a9be53a0ea920d,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 14:44:29+00:00,3141592,20000000000,28210,28210,700000000000000000,16,,477,115,117,0.9829059829059827,9,20,20,1.0,3,24,143614,14,0xcfdba3e0cbfda9977209639cd2304bd6c33958e2bebda772a321ff4dffb9ea0a,6,2,1,27,8,50434,4,2,,,1,0,0
0x35d5f876601b238f5d4dde9d209228d3b8023b4a55068497941c03a438d7eddc,1,0x57573706e969b480d1fc3e38e7537d71b5e3cdcd,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 17:46:59+00:00,3141592,20000000000,72523,30523,0,4,,476,116,118,0.9830508474576272,9,11,11,1.0,9,140,757796,15,0x35d5f876601b238f5d4dde9d209228d3b8023b4a55068497941c03a438d7eddc,2,2,1,27,8,51217,3,2,,,1,0,0
0xef96c75140afffc3e7c5fd92c32f45b69b3cccc469f333dd269b0f0909bbd548,1,0x57573706e969b480d1fc3e38e7537d71b5e3cdcd,0xd654bdd32fc99471455e86c2e7f7d7b6437e9179,2016-05-04 17:48:03+00:00,3141592,20000000000,106210,43210,111456000000000000000,5,,475,117,119,0.9831932773109244,9,12,12,1.0,9,140,757800,16,0xef96c75140afffc3e7c5fd92c32f45b69b3cccc469f333dd269b0f0909bbd548,3,2,1,27,8,51221,3,2,,,1,0,0
