transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0x7b8e1a203033ba341e4b8df31afdce37ff4ea52ad7c53ae4cc1fe1b2059e9774,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x0859ac8f9c7523d6fa37f987fb48a318c1dd38de,2016-06-16 19:16:27+00:00,500000,20000000000,46830,25762,0,5808,,482,1,1,1.0,1,3955,5812,0.680488644184446,20,19,117103,1,0x7b8e1a203033ba341e4b8df31afdce37ff4ea52ad7c53ae4cc1fe1b2059e9774,1,1,2,1,0,0,1251,3,0.0,1.0,1,1,0
0x64c27a3c807d630b393bba56a84f06e9d04f5d849d86fe40fd7e258582a4e09c,1,0xb3267b3b37a1c153ca574c3a50359f9d1613f95d,0x1b4fb4d0bcb3e80d9314b866aaf15c84eb0f1234,2016-06-16 20:09:08+00:00,400000,20858180718,830834,207376,0,38,,398,21,22,0.9545454545454544,6,40,41,0.975609756097561,6,50,304893,1,0x64c27a3c807d630b393bba56a84f06e9d04f5d849d86fe40fd7e258582a4e09c,14,2,7,3,9,55328,6,6,4.0,2.0,1,4,0
0x784e93b51eeed5f6b05a4a2a2314fddea6aae7dcd6f444ab99b1c5458e5f18eb,1,0xb3267b3b37a1c153ca574c3a50359f9d1613f95d,0x1b4fb4d0bcb3e80d9314b866aaf15c84eb0f1234,2016-06-16 20:14:31+00:00,400000,20534136845,182193,140193,0,39,,394,22,23,0.9565217391304348,6,41,42,0.976190476190476,6,50,304914,2,0x784e93b51eeed5f6b05a4a2a2314fddea6aae7dcd6f444ab99b1c5458e5f18eb,15,2,7,3,9,55349,6,6,4.0,2.0,1,4,0
0x915bd38487bdbdc70e0fbac3b0a3b235c4f601b9d80f5b64b4e5a95da755ab30,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x2b71d10106d258fb259f708838ebbb9f39d4fcd4,2016-06-16 19:16:27+00:00,500000,20000000000,104225,36395,0,5809,,481,1,1,1.0,1,3955,5812,0.680488644184446,20,19,117103,1,0x915bd38487bdbdc70e0fbac3b0a3b235c4f601b9d80f5b64b4e5a95da755ab30,1,1,2,1,0,0,1251,3,0.0,1.0,1,1,0
0xb842d4495007b0a58a621e2fed73bfaa4927b35d00fd56b000f09d24225e42ed,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x2b71d10106d258fb259f708838ebbb9f39d4fcd4,2016-06-16 19:29:38+00:00,500000,20000000000,773021,36395,0,5812,,461,2,2,1.0,1,3957,5815,0.680481513327601,20,19,117149,2,0xb842d4495007b0a58a621e2fed73bfaa4927b35d00fd56b000f09d24225e42ed,2,1,2,1,0,46,1251,3,0.0,1.0,1,1,0
0xefe4ba9aae6f944089423a163cbd50fc023e6c16a3ec7cc96dad7908fe4d1502,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x2b71d10106d258fb259f708838ebbb9f39d4fcd4,2016-06-16 19:43:33+00:00,500000,20000000000,143074,36651,0,5814,,437,3,3,1.0,1,3958,5817,0.6804194602028537,20,19,117210,3,0xefe4ba9aae6f944089423a163cbd50fc023e6c16a3ec7cc96dad7908fe4d1502,3,1,2,1,0,107,1251,3,0.0,1.0,1,1,0
0xf5e5a9c46a51a3a9baba9b8b32dea22dfa87f135944b6072af83c892e3c6d807,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x3078a0d94604a1684c8d99afe399f0624aa9cb20,2016-06-16 21:13:28+00:00,500000,20000000000,36523,36523,0,5822,,349,7,7,1.0,4,3965,5824,0.6808035714285714,20,19,117576,1,0xf5e5a9c46a51a3a9baba9b8b32dea22dfa87f135944b6072af83c892e3c6d807,7,4,2,1,10,61703,1251,3,0.0,1.0,1,1,0
0xa3eacabdd67f468f73f60ffde5b1480a1bd9aef7ef2f6ff42cdce7cef7f05bc6,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x33b6faeed0ed600af4cfd558b9aa47285244290c,2016-06-16 21:20:56+00:00,500000,20000000000,57459,36459,0,5824,,335,1,1,1.0,1,3967,5826,0.6809131479574321,20,19,117606,1,0xa3eacabdd67f468f73f60ffde5b1480a1bd9aef7ef2f6ff42cdce7cef7f05bc6,1,1,2,1,0,0,1252,3,0.0,1.0,1,1,0
0xf5b4f888a9ff3b1e3a99885357506a6ec71565b622d8090b4dc122d307688b87,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x36850f22e2ab02154b6a2fa141acc711b8379523,2016-06-17 00:48:22+00:00,500000,20000000000,36459,36459,0,5864,,146,1,1,1.0,1,4002,5866,0.682236617797477,21,20,118492,1,0xf5b4f888a9ff3b1e3a99885357506a6ec71565b622d8090b4dc122d307688b87,1,1,2,1,0,0,1261,3,0.0,1.0,1,1,0
0x62a95ac624fba79d9b9ed55893976e8982d79b60b310a431d89f57e0495fa7ce,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x36850f22e2ab02154b6a2fa141acc711b8379523,2016-06-17 01:01:09+00:00,500000,20000000000,57459,36459,0,5865,,133,2,2,1.0,1,4003,5867,0.6822907789330152,21,20,118546,2,0x62a95ac624fba79d9b9ed55893976e8982d79b60b310a431d89f57e0495fa7ce,2,1,2,1,0,54,1261,3,0.0,1.0,1,1,0
0xabbc915baeb30a2ec14c8352e4f4a35f282d0904e0d020ad8e6246bf66e4ada6,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x36850f22e2ab02154b6a2fa141acc711b8379523,2016-06-17 01:12:18+00:00,500000,20000000000,274030,36523,0,5866,,125,3,3,1.0,1,4004,5868,0.6823449216087252,21,20,118599,3,0xabbc915baeb30a2ec14c8352e4f4a35f282d0904e0d020ad8e6246bf66e4ada6,3,1,2,1,0,107,1261,3,0.0,1.0,1,1,0
0xa84979fd36b511a8d704ce4d3d4123583ad3449d1c8a6c0b415cb046dcadcd3f,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x3c9b709cf541693797f6fc4d0a9b1f1c8c024eb0,2016-06-16 22:28:57+00:00,500000,20000000000,273966,36459,0,5847,,259,1,1,1.0,1,3987,5849,0.6816549837579073,20,19,117909,1,0xa84979fd36b511a8d704ce4d3d4123583ad3449d1c8a6c0b415cb046dcadcd3f,1,1,2,1,0,0,1257,3,0.0,1.0,1,1,0
0x95206dd38daa8643562e81de354e5126722e0262420d54f748673983fb96e96e,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x3ec6ee9942e7979b1e26866828a68990609a3397,2016-06-17 00:21:22+00:00,500000,20000000000,88730,25730,0,5860,,164,1,1,1.0,1,3998,5862,0.6820197884680996,21,20,118364,1,0x95206dd38daa8643562e81de354e5126722e0262420d54f748673983fb96e96e,1,1,2,1,0,0,1260,3,0.0,1.0,1,1,0
0xe11112b361cc2ffdc4815513dcb337beb83be014bcc89cd39a984f3d458e668d,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x447f914fee54e1f9dc1fc5276ae2572b9369ae5d,2016-06-17 03:34:48+00:00,500000,20000000000,4081851,36395,0,5870,,2,1,1,1.0,1,4008,5872,0.6825613079019073,21,20,119203,1,0xe11112b361cc2ffdc4815513dcb337beb83be014bcc89cd39a984f3d458e668d,1,1,2,1,0,0,1262,3,0.0,1.0,1,1,0
0x75d7a6240eeb6b721e4ecc535ae45f9e1268afc1329ab353636015e6523cbcd0,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x49817a7d6f3c0fa1d0bf3c855f75f50a78178ecc,2016-06-16 22:08:57+00:00,500000,20000000000,274994,25730,0,5837,,290,1,1,1.0,1,3978,5839,0.6812810412741906,20,19,117829,1,0x75d7a6240eeb6b721e4ecc535ae45f9e1268afc1329ab353636015e6523cbcd0,1,1,2,1,0,0,1254,3,0.0,1.0,1,1,0
0xbb9959fefe8770d8b64771c065fec2209af3b64e996a711ecfe493b62a9e697c,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x4e32fbbdcaffd8aae05a6ec664f8857afa3254d7,2016-06-16 23:48:31+00:00,500000,20000000000,194232,36523,0,5856,,194,1,1,1.0,1,3994,5858,0.6818026630249232,20,19,118212,1,0xbb9959fefe8770d8b64771c065fec2209af3b64e996a711ecfe493b62a9e697c,1,1,2,1,0,0,1259,3,0.0,1.0,1,1,0
0x0eea697d2c13c5eb36efa640b8057f6735be613e0f6d55f08c6d3099fcb2adea,1,0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13,0x596dfacc3ce2c754a9d145e8ec9bfa819e280413,2016-06-16 19:20:56+00:00,500000,20000000000,288095,36523,0,5811,,473,2,2,1.0,2,3956,5813,0.6805436091519009,20,19,117123,1,0x0eea697d2c13c5eb36efa640b8057f6735be613e0f6d55f08c6d3099fcb2adea,2,2,2,1,13,80068,1251,3,0.0,1.0,1,1,0
