transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0xd4fafa1261f6e4f9c8543228a67caf9d02811e4ad3058a2714323964a8db61f6,12,0x0348d20b74ddc0ac9bfc3626e06d30bb6fac213b,0xed42cb11b9d03c807ed1ba9c2ed1d3ba5bf37340,2022-12-29 05:02:23+00:00,622123,20000000000,587426,368666,0,1,0,1,1,1,1.0,1,2,2,1.0,1,0,14,1,0xd4fafa1261f6e4f9c8543228a67caf9d02811e4ad3058a2714323964a8db61f6,1,1,38,1,0,0,1,7,10.0,6.0,4,4,1
0x67183e8bb5e2ef8aea3c36d677368df9690fd57a332b0c3efd8dce1716cfeb1c,1,0x8c8024bf5f90a06cced7d32babccb934942c82f6,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-07 15:29:59+00:00,365119,12898429635,15584509,338319,11326860900000000,2321,2,500,397,408,0.9730392156862744,54,2253,2413,0.9336924989639452,382,783,5030774,1,0x67183e8bb5e2ef8aea3c36d677368df9690fd57a332b0c3efd8dce1716cfeb1c,8,5,9,133,80,527391,563,5,7.0,1.0,1,3,0
0x1c1d47d182d910bb65e7263429156b749674c1eb0a4ee64ea4709e689f9e700d,1,0x8c8024bf5f90a06cced7d32babccb934942c82f6,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-07 15:30:47+00:00,53011,13245257134,11388695,30541,0,2322,2,499,398,409,0.9731051344743276,54,2254,2414,0.9337199668599832,382,783,5030778,2,0x1c1d47d182d910bb65e7263429156b749674c1eb0a4ee64ea4709e689f9e700d,9,5,1,133,80,527395,563,2,,,1,0,0
0x25e34a6393014fa20994fc656b50805f370406205e8b73408a36524296ed9573,1,0x6c3b81b7172de556711971d08bfad82c689c7559,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-07 21:00:59+00:00,180730,9789485498,4354889,180730,3236246000000000,1323,2,498,399,410,0.973170731707317,54,1259,1392,0.9044540229885056,174,642,4114744,3,0x25e34a6393014fa20994fc656b50805f370406205e8b73408a36524296ed9573,1,1,4,134,80,529024,244,4,2.0,1.0,1,2,0
0x181e3a895e15d1a340d5eec94b7809da83a157514fa5f5d77656fc983f80bb6a,1,0x6c3b81b7172de556711971d08bfad82c689c7559,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-08 00:54:23+00:00,2241164,6718128405,4937514,2031964,66343042100000000,1350,2,497,400,411,0.97323600973236,55,1287,1420,0.906338028169014,175,643,4115908,4,0x181e3a895e15d1a340d5eec94b7809da83a157514fa5f5d77656fc983f80bb6a,2,2,43,134,81,530188,249,4,41.0,1.0,1,2,0
0x7e3e90c39d664b03de4dc0bce4c8db58969fe9af1d372ffa6cd1c95623cd3d0f,1,0x6c3b81b7172de556711971d08bfad82c689c7559,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-08 00:55:23+00:00,1674797,6270583201,7311711,1674797,82524271900000000,1351,2,496,401,412,0.9733009708737864,55,1288,1421,0.9064039408866996,175,643,4115913,5,0x7e3e90c39d664b03de4dc0bce4c8db58969fe9af1d372ffa6cd1c95623cd3d0f,3,2,104,134,81,530193,249,5,51.0,2.0,1,2,0
0x1db5659e04631dafed480cc0f8610312421c87c9071f6b40fb39b83c5ac9f63c,1,0x6c3b81b7172de556711971d08bfad82c689c7559,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-08 00:56:35+00:00,162248,6265501021,13281545,157448,6472492000000000,1353,2,495,402,413,0.973365617433414,55,1290,1423,0.9065354884047786,175,643,4115919,6,0x1db5659e04631dafed480cc0f8610312421c87c9071f6b40fb39b83c5ac9f63c,4,2,6,134,81,530199,249,4,4.0,1.0,1,2,0
0xc0e1fe5342250b1809ee1ac74312cbb087f4aedfe21ddbe57ccff6228644c283,1,0x6c3b81b7172de556711971d08bfad82c689c7559,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-08 00:59:35+00:00,236136,5778766463,9628049,236136,12944983900000000,1355,2,494,403,414,0.9734299516908212,55,1292,1425,0.9066666666666666,175,643,4115934,7,0xc0e1fe5342250b1809ee1ac74312cbb087f4aedfe21ddbe57ccff6228644c283,5,2,10,134,81,530214,249,4,8.0,1.0,1,2,0
0x0854c41abc3bd0f8c2c58ef732937b7876c15884a29667ad89c375eb510ba04d,1,0x542a5651f84145efaaf8dc470e2adc2922877807,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-08 03:10:35+00:00,429114,4818488378,13952030,429114,16181229800000000,1442,2,493,404,415,0.9734939759036144,55,1446,1477,0.979011509817197,283,570,3642055,8,0x0854c41abc3bd0f8c2c58ef732937b7876c15884a29667ad89c375eb510ba04d,21,9,12,134,81,530865,485,4,10.0,1.0,1,2,0
0x0d24a5acd51573066c98caeb330918fdbeeba0a0e22fd1c0e0d588b3f724a012,1,0x542a5651f84145efaaf8dc470e2adc2922877807,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-08 03:13:59+00:00,105836,5102468905,7254257,101036,1618123000000000,1444,2,492,405,416,0.9735576923076922,55,1448,1479,0.9790398918187964,283,570,3642071,9,0x0d24a5acd51573066c98caeb330918fdbeeba0a0e22fd1c0e0d588b3f724a012,22,9,3,134,81,530881,485,4,1.0,1.0,1,2,0
