transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,6,0x8efab89b497b887cdaa2fb08ff71e4b3827774b2,0x10c509aa9ab291c76c45414e7cdbd375e1d5ace8,2021-12-21 14:18:15+00:00,10000000,52770827300,14328034,190098,0,2,2.0,1,2,2,1.0,1,3,3,1.0,1,0,25,1,0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,2,1,15,1,0,24,1,5,5.0,4.0,2,1,1
0x77862832fef27eb57c919fb67c515fe870a7790b22a6c80e067cf9a1068f521a,2,0x3e738bef54e64be0c99759e0c77d9c72c5a8666e,0x209156e6da73ba9b5e3304fbe3316f511a5acccd,2021-12-08 03:05:20+00:00,234957,98337549796,5814923,153224,0,1420,2.0,129,22,22,1.0,12,1232,1531,0.8047028086218156,126,171,1089589,1,0x77862832fef27eb57c919fb67c515fe870a7790b22a6c80e067cf9a1068f521a,22,12,5,1,164,1044816,136,5,2.0,2.0,1,3,0
0xd9c1dcd63eb69352d4ff0a04b140061d7fa6b7b76c02e4b1e8e3c669ba18cc02,1,0x3e738bef54e64be0c99759e0c77d9c72c5a8666e,0x3a84ad5d16adbe566baa6b3dafe39db3d5e261e5,2021-12-08 03:06:44+00:00,192384,95928952223,10241497,128256,0,1421,2.0,128,12,12,1.0,5,1233,1532,0.8048302872062663,126,171,1089595,1,0xd9c1dcd63eb69352d4ff0a04b140061d7fa6b7b76c02e4b1e8e3c669ba18cc02,1,1,1,2,97,613690,137,2,,,1,0,0
0x5666a6a3d486a01e99d8d43039d541fc196dfce68e9f0a55758c553d720a18d7,3,0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-26 10:56:55+00:00,287719,80049410538,23093331,185423,0,377,2.0,500,1201,1230,0.9764227642276422,42,392,399,0.9824561403508772,86,201,1295657,1,0x5666a6a3d486a01e99d8d43039d541fc196dfce68e9f0a55758c553d720a18d7,1,1,13,804,54,343899,123,7,5.0,3.0,1,3,0
0x52cb5adf60ab180987b6d508546642e4b505d8cd74fa5c3a44716abc465633da,2,0xc4a0f4cd18c00b7c9df4b3217f98cc587c179132,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-26 15:28:46+00:00,140908,121968774673,9537246,93641,0,240,2.0,499,1202,1231,0.976441917140536,42,245,252,0.9722222222222222,81,363,2346868,2,0x52cb5adf60ab180987b6d508546642e4b505d8cd74fa5c3a44716abc465633da,2,2,8,804,54,345111,69,7,4.0,3.0,1,3,0
0xcdeed8874c95ed0987b70e09115bb75a3cfd7bcd74440ce48c9b7f9695b0dec8,3,0xe905fceb934d98c75022fda23b491ddfccd47f83,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-26 16:41:32+00:00,287665,121415514887,6580000,185387,0,117,2.0,498,1203,1232,0.976461038961039,42,121,126,0.9603174603174603,30,214,1379029,3,0xcdeed8874c95ed0987b70e09115bb75a3cfd7bcd74440ce48c9b7f9695b0dec8,1,1,13,805,54,345446,47,7,5.0,3.0,1,3,0
0x632b11d74b9c9eff0ef7841547fccbd0fb52bf5f26e480d5fa8bddf018e16d18,2,0x676f3d2c9f5776e09d23986adc6684fb41e9000e,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-26 19:17:56+00:00,166540,141804460265,662883,110729,0,907,2.0,497,1204,1233,0.9764801297648013,42,852,962,0.8856548856548857,201,1366,8501581,4,0x632b11d74b9c9eff0ef7841547fccbd0fb52bf5f26e480d5fa8bddf018e16d18,3,3,8,805,54,346122,209,7,4.0,3.0,1,3,0
0x01a87ae92794aba100058250d55e707de8ae7aac048abf034bdcaeff4edc29d4,2,0x1a9a3f7fddaa14a9edc08b999cbf12209b0e1ab4,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-26 20:17:56+00:00,140926,233918748477,5623076,88853,0,8,2.0,496,1205,1234,0.9764991896272284,42,14,14,1.0,6,179,1155910,5,0x01a87ae92794aba100058250d55e707de8ae7aac048abf034bdcaeff4edc29d4,2,2,8,805,54,346378,6,7,4.0,3.0,1,3,0
0x9cdb7cad80b4a3a1df45727bd2b94bcfceff98cf2b47511daf3d6fb7530919a4,2,0x2431a0ad8b9d296f08c9516c68301c9cebe20b46,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-26 23:56:29+00:00,140944,104290955721,10119587,88865,0,107,2.0,495,1206,1235,0.9765182186234816,42,113,121,0.9338842975206612,34,213,1376174,6,0x9cdb7cad80b4a3a1df45727bd2b94bcfceff98cf2b47511daf3d6fb7530919a4,4,4,8,805,54,347375,27,7,4.0,3.0,1,3,0
0xb3bc48b5a23f7f581f47c561567e2ddd195e77f90fde80e66f7ff81a8bf292b8,3,0x1f50823bd5006cb8ffc95456b25bd55176bc01c7,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-27 01:26:19+00:00,250959,140000000000,4302726,165716,0,130,2.0,494,1207,1236,0.9765372168284788,43,153,154,0.9935064935064936,35,75,477106,7,0xb3bc48b5a23f7f581f47c561567e2ddd195e77f90fde80e66f7ff81a8bf292b8,1,1,6,806,55,347759,48,4,4.0,1.0,1,2,0
