transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0x71a15f9bfce0f2785ce10d171426ca4189ba2c673459c580366c0b7941b238f3,3,0x922af2498ae44a719da89212658d14c67d35f3f8,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-20 15:57:22+00:00,1972000,30508180360,2485350,116301,2044731065985064,773,2.0,120,1101,1869,0.5890850722311395,62,778,778,1.0,61,62,381429,1,0x71a15f9bfce0f2785ce10d171426ca4189ba2c673459c580366c0b7941b238f3,774,61,19,3,62,381451,1,10,2,6,2,5,0
0xb1281d5dcb986fe8e229710afeebd859ee4a70e04e4e653f8a93de4ef8b39314,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-20 15:57:22+00:00,1972000,30508180360,765672,124566,30536814638287752,1094,2.0,121,1101,1869,0.5890850722311395,62,1098,1098,1.0,62,62,381468,2,0xb1281d5dcb986fe8e229710afeebd859ee4a70e04e4e653f8a93de4ef8b39314,1094,62,15,3,62,381451,2,10,2,6,2,5,0
0xe853fe622cc33f9ac08c9de2b48ea570eb26469bf04ade3aec9dfd70689a149b,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-22 02:42:07+00:00,1972000,21253253499,124566,124566,28916218448044936,1124,2.0,100,1131,1922,0.5884495317377731,64,1128,1128,1.0,64,64,389494,3,0xe853fe622cc33f9ac08c9de2b48ea570eb26469bf04ade3aec9dfd70689a149b,1124,64,15,3,64,389477,2,10,2,6,2,5,0
0x929563ecd17ef5b8923dea4d9178bde6625a3a8c05cf6feef2840229f0df853c,3,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-22 02:42:18+00:00,2000000,53582655940,118264,118264,0,1125,2.0,99,1132,1923,0.5886635465418617,64,1129,1129,1.0,64,64,389496,4,0x929563ecd17ef5b8923dea4d9178bde6625a3a8c05cf6feef2840229f0df853c,1125,64,18,3,64,389479,2,9,3,5,1,3,0
0xa74160257a359772fc9790f42ff6b6a50a3c17cdd2d0226b15182b3194cda15b,2,0x7f2944c87183a924d443985649c997f3320d4e5f,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-28 03:48:48+00:00,1972000,23059179087,534319,124566,29239299974086700,1214,2.0,51,1225,2086,0.587248322147651,70,1218,1218,1.0,70,70,421829,5,0xa74160257a359772fc9790f42ff6b6a50a3c17cdd2d0226b15182b3194cda15b,1214,70,15,3,70,421812,2,10,2,6,2,5,0
0x3f136ea276572075237c7ea27fd23255d6232a001ac1820cc92e8b4662240b49,3,0x922af2498ae44a719da89212658d14c67d35f3f8,0x00000000002d383933aa1609f11d0afa4d5ea90a,2022-06-28 03:48:48+00:00,1972000,23059179087,1376197,116289,3978918958820758,869,2.0,50,1225,2086,0.587248322147651,70,874,874,1.0,69,70,421790,6,0x3f136ea276572075237c7ea27fd23255d6232a001ac1820cc92e8b4662240b49,870,69,19,3,70,421812,1,10,2,6,2,5,0
0xa35df36f7c8b4bd295fc37df9707c66074c2199edcaab9f396a76a01cb77c7bb,2,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-20 20:43:43+00:00,171252,1262392614877,2390431,97854,0,102266,2.0,111,121323,259715,0.4671389792657336,396,51520,102336,0.5034396497811132,428,438,2800438,1,0xa35df36f7c8b4bd295fc37df9707c66074c2199edcaab9f396a76a01cb77c7bb,95976,384,12,12,395,2520958,28,8,2,4,1,2,0
0x60d2db783a66218b703c57a567d3b2daa464d79edb093bc57493f83d8ce3e3e6,2,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-20 20:43:43+00:00,2000000,18740930898,361806,106001,0,102265,2.0,112,121323,259715,0.4671389792657336,396,51520,102336,0.5034396497811132,428,438,2800438,2,0x60d2db783a66218b703c57a567d3b2daa464d79edb093bc57493f83d8ce3e3e6,95976,384,12,12,395,2520958,28,8,2,4,1,2,0
0x1f56cc833d3cbd77e9b3a9975c06194d2a700b13390e5b4254e22e9f462c6ba0,2,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-30 13:36:28+00:00,2000000,60479372113,596910,106011,0,37610,2.0,31,122622,262405,0.4673005468645795,406,19015,37694,0.5044569427495093,367,366,2323232,3,0x1f56cc833d3cbd77e9b3a9975c06194d2a700b13390e5b4254e22e9f462c6ba0,37070,367,12,12,405,2572963,13,8,2,4,1,2,0
0x0d11c1671531e1b9d1264f66d50e0acc34427698176c3b75db65aa1a64768848,2,0xb58555fcba6479fced7de1485eb054943a09af7b,0x00000000003b3cc22af3ae1eac0440bcee416b40,2022-06-30 13:36:28+00:00,171269,1152317955377,1180606,97864,0,37611,2.0,32,122622,262405,0.4673005468645795,406,19015,37694,0.5044569427495093,367,366,2323232,4,0x0d11c1671531e1b9d1264f66d50e0acc34427698176c3b75db65aa1a64768848,37070,367,12,12,405,2572963,13,8,2,4,1,2,0
