transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,index
0xc010c3aa1c20a1dd5609aac025c72abb8a16a7b1fb330d49333de42d07ae1103,2,0x726ec301af2a2164e56fec492b2a0f60749f0958,0x23a1820a47bcd022e29f6058a5fd224242f50d1a,2023-01-01 17:52:47+00:00,600000,14355091837,29615478,305413,0.0,118,2,526,69,69,1.0,49,119,130,0.9153846153846154,34,718,4667792,1,0xc010c3aa1c20a1dd5609aac025c72abb8a16a7b1fb330d49333de42d07ae1103,1,1,25,57,297,1954558,32,9,8,4,2,4,0,2.1038152861316304,-11.098483171179645,-11.106756868309226,-10.764838619231892,-0.7536097943237441,-0.7278167190765673,-0.81243841074064,-1.7027759085069598,-0.7029735067755233,-0.7547187575895914,1.505671299921799,-11.053347028820038,-9.680976809518189,-9.59183628613392,-0.1235542515503147,0.4982487393274875,0.5026785530356258,1.2235088933489418,0.7729200311683122,0.5538944505550059,2.834923918153823,0.3818578276094754,0.7102937224885141,-0.4838727457193101,4.749406496721275,1.7572542331695291,-0.0,-0.7230927580089925,0.08,0.1644295302013423,1.2105263157894737,3.530208092976472e-05,0.0472878998609179,4.0625,2.54938468779571e-05,0.0076923076923076,0.0144927536231884,1.0,0.0204081632653061,
0x6272daaf7a6e4b38ec410c713f385ec0814c07e90d4cf5e908154acfe34b04b3,2,0xb00b1bcef9d57cff048a11df6a2b53a24a2582a5,0x23a1820a47bcd022e29f6058a5fd224242f50d1a,2023-01-16 20:28:47+00:00,600000,22222362813,25263157,305413,0.0,30,2,346,70,70,1.0,50,38,39,0.9743589743589745,18,825,5373479,2,0x6272daaf7a6e4b38ec410c713f385ec0814c07e90d4cf5e908154acfe34b04b3,1,1,25,58,312,2062770,18,9,8,4,2,4,0,2.1038152861316304,-11.098118331202866,-11.106439443955209,-10.748862592359067,-0.7707806053165207,-0.743151579020195,-0.882001456968879,-1.6981555966056978,-0.7029735067755233,-0.7547187575895914,1.505671299921799,-11.049085025294447,-9.36886622316748,-9.24641126991753,-0.31970176308317,0.7785012140846655,0.7918087303159608,1.2235088933489418,0.7729200311683122,0.5538944505550059,2.834923918153823,0.3818578276094754,0.7102937224885141,0.1814395813748931,3.793326491413392,1.7572542331695291,-0.0,-0.7379358189575083,0.08,0.1597444089456869,1.206896551724138,3.393493509458878e-05,0.0217917675544794,2.1666666666666665,7.071767271861066e-06,0.0256410256410256,0.0142857142857142,1.0,0.02,
0xefd2cebd8908e1043d7998a9fffb6e797380c0bbde024eddf3afc740767805bf,2,0xde14584338553866732bd37244c93d4f60070904,0x23a1820a47bcd022e29f6058a5fd224242f50d1a,2023-01-21 14:22:11+00:00,600000,16613930414,8581454,305401,0.0,84,2,223,71,71,1.0,51,90,96,0.9375,17,1718,10871884,3,0xefd2cebd8908e1043d7998a9fffb6e797380c0bbde024eddf3afc740767805bf,1,1,25,59,317,2096770,24,9,8,4,2,4,0,2.1038152861316304,-11.097753491226086,-11.106122019601193,-10.732886565486242,-0.7597573686297999,-0.7335462271873733,-0.8863491473581439,-1.6935352847044358,-0.7029735067755233,-0.7547187575895914,1.505671299921799,-11.044823021768858,-9.26482936105058,-9.137879401443078,-0.2356385438548034,3.1174307464039184,3.044584837016353,1.2235088933489418,0.7729200311683122,0.5538944505550059,2.834923918153823,0.3818578276094754,0.7102937224885141,-0.2928493076327625,0.1288351331738405,1.7571165254278325,-0.0,-0.7288275770118281,0.08,0.160377358490566,1.2033898305084745,3.386159003534482e-05,0.0098894706224549,4.0,8.278233259457767e-06,0.0104166666666666,0.0140845070422535,1.0,0.0196078431372549,
0x4ba3399cf05e7ab6927057646090730b2dbb6ce1896dd9186127e69e0b235a84,2,0x65f2edecfbf9a675e7353ef105973e2ea515fe79,0x23a1820a47bcd022e29f6058a5fd224242f50d1a,2023-01-28 23:40:11+00:00,600000,14740367793,6965283,318116,0.0,628,2,80,72,72,1.0,52,630,661,0.9531013615733736,201,1804,11390404,4,0x4ba3399cf05e7ab6927057646090730b2dbb6ce1896dd9186127e69e0b235a84,2,2,28,59,324,2149686,136,9,8,4,1,4,0,2.1038152861316304,-11.09738865124931,-11.105804595247175,-10.716910538613416,-0.6452852953446229,-0.6383352835813334,-0.0863741157333966,-1.6889149728031738,-0.7027930048877288,-0.7506349584164518,1.8108474484511248,-11.044823021768858,-9.119177754086914,-8.968965508731488,1.3335415484080388,3.342680399012491,3.257029985536022,1.2235088933489418,0.7729200311683122,0.5538944505550059,-0.3432419093728847,0.3818578276094754,0.7102937224885141,-0.4512910736704174,-0.2261912489010216,1.9030293534009517,-0.0,-0.6370704729664578,0.0714285714285714,0.16,1.2203389830508475,3.34932480868145e-05,0.1113573407202216,4.860294117647059,5.5309710234183946e-05,0.0030257186081694,0.0277777777777777,1.0,0.0384615384615384,
0x548d10e930fc30debac05ffabec4c45be00a8481b4602e143a44a0cbcda2444a,2,0x74eb2eb9acf1659981a467688d687dd41c8d070a,0x23a1820a47bcd022e29f6058a5fd224242f50d1a,2023-01-29 07:39:47+00:00,600000,14631558330,11178620,305413,0.0,32,2,77,73,73,1.0,53,35,37,0.945945945945946,15,764,4984546,5,0x548d10e930fc30debac05ffabec4c45be00a8481b4602e143a44a0cbcda2444a,1,1,25,60,325,2152071,16,9,8,4,2,4,0,2.1038152861316304,-11.097023811272532,-11.105487170893158,-10.700934511740591,-0.7714165612792161,-0.7434886089090659,-0.8950445281366738,-1.6842946609019118,-0.7029735067755233,-0.7547187575895914,1.505671299921799,-11.040561018243269,-9.098370381663534,-8.961352317369384,-0.3477228361592922,0.6187311116530033,0.6324572512038721,1.2235088933489418,0.7729200311683122,0.5538944505550059,2.834923918153823,0.3818578276094754,0.7102937224885141,-0.4604927749031882,0.6993579606641503,1.7572542331695291,-0.0,-0.7375984766632239,0.08,0.1625766871165644,1.2166666666666666,3.392079818890818e-05,0.0196078431372549,2.3125,7.021701269944892e-06,0.027027027027027,0.0136986301369863,1.0,0.0188679245283018,
0xa6f63fcb6bec8818864d96a5b1bb19e8bd85ee37b2cc916412e720988440b2aa,6,0x837962b686fd5a407fb4e5f92e8be86a230484bd,0x5061f7e6dfc1a867d945d0ec39ea2a33f772380a,2023-02-02 15:56:35+00:00,970231,45000000000,1298304,897331,0.0,15,2,1,1,1,1.0,1,12,18,0.6666666666666666,1,0,4433,1,0xa6f63fcb6bec8818864d96a5b1bb19e8bd85ee37b2cc916412e720988440b2aa,1,1,95,1,0,0,8,19,17,12,3,7,1,11.769122879385677,-11.123292289600538,-11.12834172438241,-11.531687909127488,-0.776292223659881,-0.7466903928533398,-0.9559121935863828,-1.7027759085069598,-0.7029735067755233,-0.7547187575895914,8.626448098939404,-11.292019226253093,-15.86076641926221,-15.831007809124694,-0.4598071284637809,-1.3823239417533897,-1.4079671218766872,5.442505077310809,2.88943532949939,5.620002230021523,6.013089745680531,2.6134944824700472,2.2965156188761227,2.107678406606688,-1.4710638840765202,8.549895153986888,-0.0,-0.7404658861646417,0.0631578947368421,1.0,1.0,1.0,1.0,2.25,0.0027063599458728,0.0555555555555555,1.0,1.0,1.0,
0x451f7a5e1df33727bf427f0a4b5cecd05784ffe5f19d872a2d21abf6fcfb2f83,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 04:33:59+00:00,700000,14385193810,3713351,123709,0.0,5650,2,750,30365,34970,0.8683156991707177,706,5333,5764,0.9252255378209576,192,209,1381452,1,0x451f7a5e1df33727bf427f0a4b5cecd05784ffe5f19d872a2d21abf6fcfb2f83,4770,191,9,2639,744,4823097,47,6,4,3,1,4,0,-0.3125116121818807,-0.0452912347172049,-0.0283294887473463,-0.2685889637859324,0.35168166884091,0.2215964778728637,-0.125503329236781,-1.7027759085069598,0.1578399961165025,0.021203085306941,-0.1219348255679395,-0.0488539257459997,-0.3800813362670843,-0.4351334196094038,0.0866037965206016,-0.8349149022744156,-0.8437825080345879,-0.0421899618396185,-0.1677534347566112,-0.0793690218783087,-0.3432419093728847,0.3818578276094754,1.138734856912052,-0.4813271090216735,-0.9405473737872316,-0.3279163916065332,-0.0,0.2099960279817956,0.1111111111111111,0.9476510067114094,13.251231527093596,0.0062957460122104,0.9142857142857144,122.63829787234044,0.0038604281144563,0.8275503122831367,0.1364026308264226,24.973821989528798,0.2705382436260623,
0x2c079e65080e22781847cdc49680070b4356d71924719c3ff59a87dc3308fe90,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 05:23:47+00:00,700000,13496754817,17253066,123709,0.0,5652,2,749,30366,34971,0.8683194646993223,706,5334,5765,0.9252385082393756,192,209,1381700,2,0x2c079e65080e22781847cdc49680070b4356d71924719c3ff59a87dc3308fe90,4771,191,9,2639,744,4823345,47,6,4,3,1,4,0,-0.3125116121818807,-0.044926394740427,-0.0280120643933289,-0.2685889637859324,0.3518936541618085,0.2217649928172991,-0.125503329236781,-1.6981555966056978,0.158020498004297,0.021203085306941,-0.1219348255679395,-0.0488539257459997,-0.3800813362670843,-0.434341775392296,0.0866037965206016,-0.8349149022744156,-0.8436808988452936,-0.0421899618396185,-0.1677534347566112,-0.0793690218783087,-0.3432419093728847,0.3818578276094754,1.138734856912052,-0.5564598222226356,2.0337394008020557,-0.3279163916065332,-0.0,0.2103333702760801,0.1111111111111111,0.9476510067114094,13.25161045850701,0.0062956296313803,0.9142857142857144,122.65957446808513,0.0038604589560259,0.827580225498699,0.13642732549827,24.97905759162304,0.2705382436260623,
0xa707b6e98c1d5dc9cc9dc60079f3ea43013cb95253d86be2ddda33c844b2b615,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 06:13:47+00:00,700000,13017706402,9515464,123709,0.0,5654,2,748,30367,34972,0.8683232300125815,706,5336,5767,0.9252644355817584,192,209,1381950,3,0xa707b6e98c1d5dc9cc9dc60079f3ea43013cb95253d86be2ddda33c844b2b615,4772,191,9,2639,744,4823595,47,6,4,3,1,4,0,-0.3125116121818807,-0.0445615547636491,-0.0276946400393114,-0.2685889637859324,0.3523176248036054,0.2221020227061701,-0.125503329236781,-1.6935352847044358,0.1582009998920915,0.021203085306941,-0.1219348255679395,-0.0488539257459997,-0.3800813362670843,-0.433543746947631,0.0866037965206016,-0.8349149022744156,-0.8435784702270533,-0.0421899618396185,-0.1677534347566112,-0.0793690218783087,-0.3432419093728847,0.3818578276094754,1.138734856912052,-0.5969715596150199,0.3340103226319746,-0.3279163916065332,-0.0,0.2106707125703645,0.1111111111111111,0.9476510067114094,13.251989389920425,0.0062955106522188,0.9142857142857144,122.70212765957449,0.0038612078141699,0.8274666204265649,0.1364520187578634,24.98429319371728,0.2705382436260623,
0xa10702c29e03d9a95b38e4ba1b6501ea9fd0649a61022e256fc74bfd17440174,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 07:03:59+00:00,700000,13156466151,4184358,123709,0.0,5656,2,747,30368,34973,0.8683269951105138,706,5338,5770,0.9251299826689776,192,209,1382200,4,0xa10702c29e03d9a95b38e4ba1b6501ea9fd0649a61022e256fc74bfd17440174,4773,191,9,2639,744,4823845,47,6,4,3,1,4,0,-0.3125116121818807,-0.0441967147868713,-0.027377215685294,-0.2685889637859324,0.3527415954454024,0.2226075675394765,-0.125503329236781,-1.6889149728031738,0.158381501779886,0.021203085306941,-0.1219348255679395,-0.0488539257459997,-0.3800813362670843,-0.4327457185029659,0.0866037965206016,-0.8349149022744156,-0.8434760416088132,-0.0421899618396185,-0.1677534347566112,-0.0793690218783087,-0.3432419093728847,0.3818578276094754,1.138734856912052,-0.5852370494149994,-0.8370806545217983,-0.3279163916065332,-0.0,0.211008054864649,0.1111111111111111,0.9476510067114094,13.252368321333838,0.0062953916853896,0.9142857142857144,122.76595744680851,0.0038619564014206,0.827209705372617,0.1364767106053241,24.98952879581152,0.2705382436260623,
