transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,index
0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,6,0x8efab89b497b887cdaa2fb08ff71e4b3827774b2,0x10c509aa9ab291c76c45414e7cdbd375e1d5ace8,2021-12-21 14:18:15+00:00,10000000,52770827300,14328034,190098,0.0,2,2.0,1,2,2,1.0,1,3,3,1.0,1,0,25,1,0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,2,1,15,1,0,24,1,5,6.0,4.0,2,1,1,6.796092901633569,-5.8081812865675975,-5.811846940399416,-2.8817029041251043,-0.6365750543431492,-0.6268826754239807,-0.951740680253326,-1.7160326232770062,-0.2466643335144349,-0.7423238297424765,2.7769122116618394,-9.568084808467638,-3.5107618322640035,-3.5243243032055367,-0.7993393186658079,-1.0995227841900423,-1.129801769592312,-0.8509098820446797,1.7825696814525782,1.7302939490444016,27.367864366808018,-3.701520316182725,26.9574074384602,-0.9365705916709632,0.4496936523951549,1.7038747042341584,0.0,-0.6091783125554345,0.4,1.0,2.0,0.08,1.0,3.0,0.1153846153846153,0.6666666666666666,1.0,2.0,1.0,
0x77862832fef27eb57c919fb67c515fe870a7790b22a6c80e067cf9a1068f521a,2,0x3e738bef54e64be0c99759e0c77d9c72c5a8666e,0x209156e6da73ba9b5e3304fbe3316f511a5acccd,2021-12-08 03:05:20+00:00,234957,98337549796,5814923,153224,0.0,1420,2.0,129,22,22,1.0,12,1232,1531,0.8047028086218158,126,171,1089589,1,0x77862832fef27eb57c919fb67c515fe870a7790b22a6c80e067cf9a1068f521a,22,12,5,1,164,1044816,136,5,3.0,2.0,1,3,0,-0.9267399411318504,-5.719769344327336,-5.725455142479106,-2.331670538046116,0.7364422319302543,0.9619240203967804,0.1912259344107271,-1.7160326232770062,8.75568360496859,5.793611704276127,-1.422894521039067,-9.568084808467638,4.609277757214605,4.637392157795337,0.176075647828269,-0.7527396891405066,-0.7691269293584507,-0.8509098820446797,-4.81411088313344,-0.4861372410210147,-0.0365392047620955,0.6159606124907493,0.0960551785360953,0.1269654801038264,-0.7228948497261611,0.8010295245672415,0.0,0.8922310329463352,0.4,0.0727272727272727,22.0,2.1056318953462664e-05,0.7325581395348837,11.257352941176473,0.0011307005387347,0.0143696930111038,1.0,1.8333333333333333,1.0,
0xd9c1dcd63eb69352d4ff0a04b140061d7fa6b7b76c02e4b1e8e3c669ba18cc02,1,0x3e738bef54e64be0c99759e0c77d9c72c5a8666e,0x3a84ad5d16adbe566baa6b3dafe39db3d5e261e5,2021-12-08 03:06:44+00:00,192384,95928952223,10241497,128256,0.0,1421,2.0,128,12,12,1.0,5,1233,1532,0.8048302872062664,126,171,1089595,1,0xd9c1dcd63eb69352d4ff0a04b140061d7fa6b7b76c02e4b1e8e3c669ba18cc02,1,1,1,2,97,613690,137,2,0.0,0.0,1,0,0,-2.8574481518232053,-5.763975315447467,-5.768651041439261,-2.681691134641836,0.7375594144251878,0.9629638153547782,0.1912259344107271,-1.7160326232770062,-0.6967817304385863,-0.7423238297424765,-3.1028172141194297,-9.556551807911,1.2919445102934666,1.2695178144184136,0.1833009438763733,-0.7527396891405066,-0.7691249431978935,-3.0668210332026997,-11.410791447719458,-2.702568431086431,-0.0365392047620955,-5.860260780519463,-0.0210531997641076,0.0707483492469915,-0.1131823984038228,0.1896980051789576,0.0,0.8932898547696791,1.0,0.0510204081632653,6.0,1.9553814541845978e-05,0.7325581395348837,11.182481751824817,0.0011316120837448,0.0006527415143603,0.0833333333333333,1.0,0.2,
0x4b6c50cf2545907ef5e51533c805befeb14edf7c22432aec197e7d489860e20b,2,0x4e940b46ca0eba37c84e9d8094c5815539559a5c,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 08:38:46+00:00,140890,51058325302,24137042,93629,0.0,50,2.0,750,956,979,0.9765066394279878,35,76,76,1.0,36,1529,9300004,1,0x4b6c50cf2545907ef5e51533c805befeb14edf7c22432aec197e7d489860e20b,3,3,8,686,47,298489,25,7,5.0,3.0,1,3,0,-0.9267399411318504,-1.590931641707126,-1.5916076119922635,-1.1816028635173224,-0.5550207322129959,-0.5509776434901354,-0.6317100281473912,-1.7160326232770062,0.2034530634097163,0.446028085533633,-0.1629525012287951,-1.6679794271712334,-1.183677315767085,-1.1927724694121828,-0.6259322135113053,2.001245358094988,1.9487401425883997,0.6263642187273335,-0.4163238400760944,0.6220783540116934,-0.0365392047620955,0.6159606124907493,-0.1627011651926809,-0.9765407178528338,1.8007778797729028,-0.6581302758951415,0.0,-0.5583548650349234,0.25,0.7291666666666666,1.427113702623907,0.0032027873630607,0.0235294117647058,3.04,8.17203861718354e-06,0.0394736842105263,0.0030643513789581,1.0,0.0857142857142857,
0xab0998d2449e8b8e0fef529bdef170326084c0afa64023a38a3c50599f8f4a67,2,0x5caeb6dc41d6c7a33b0605a60c14c23fd004c51b,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 08:40:22+00:00,140890,44051023159,13957746,93629,0.0,44,2.0,749,957,980,0.976530612244898,35,49,52,0.9423076923076924,21,208,1336636,2,0xab0998d2449e8b8e0fef529bdef170326084c0afa64023a38a3c50599f8f4a67,2,2,8,686,47,298499,20,7,5.0,3.0,1,3,0,-0.9267399411318504,-1.586511044595113,-1.5872880220962482,-1.1816028635173224,-0.5851846595762032,-0.5759327224820846,-0.7688660219070776,-1.7114135232218877,-0.2466643335144349,-0.1481478721044216,-0.1629525012287951,-1.6679794271712334,-1.183677315767085,-1.1926943513134511,-0.6620586937518267,-0.6777047504455778,-0.6873477614938235,0.6263642187273335,-0.4163238400760944,0.6220783540116934,-0.0365392047620955,0.6159606124907493,-0.1627011651926809,-1.1400924983338525,0.3986905054523396,-0.6581302758951415,0.0,-0.5647077959749872,0.25,0.7291666666666666,1.4285714285714286,0.0032060301507537,0.1004784688995215,2.6,3.665916774711459e-05,0.0384615384615384,0.0020408163265306,1.0,0.0571428571428571,
0x63f6ce0f8f8b04c3f253a78d7beafb89dbb26f64543a4ab11819790ec5a39f0f,2,0x946f0711dfea25dc2ab60e6ff0df6dbda32ee6c6,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 08:54:59+00:00,140908,51271595376,7382266,93641,0.0,380,2.0,748,958,981,0.9765545361875636,35,424,432,0.9814814814814816,113,1360,8459030,3,0x63f6ce0f8f8b04c3f253a78d7beafb89dbb26f64543a4ab11819790ec5a39f0f,2,1,8,686,47,298555,90,7,5.0,3.0,1,3,0,-0.9267399411318504,-1.5820904474831,-1.5829684322002326,-1.1816028635173224,-0.1662412239761004,-0.18081063844289,0.0723574064856656,-1.706794423166769,-0.2466643335144349,-0.7423238297424765,-0.1629525012287951,-1.6679794271712334,-1.183677315767085,-1.192256889960554,-0.1562879703845275,1.6585182056776104,1.670355244509139,0.6263642187273335,-0.4163238400760944,0.6220783540116934,-0.0365392047620955,0.6159606124907493,-0.1626516513973317,-0.971562953284645,-0.507010388607267,-0.6578364606823628,0.0,-0.2089436633314085,0.25,0.7291666666666666,1.4300291545189503,0.0032087782526561,0.0830271858927259,4.8,5.012394445652227e-05,0.0046296296296296,0.0020387359836901,2.0,0.0285714285714285,
0xb61af325245046c832df6f1cdfc70bfbf7130b9a7088712646db653c0f1b6933,2,0x70cd1e5abd2714ce7abc3a4cfe82700c203c9bb4,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 09:02:04+00:00,140890,51093286311,17864182,93629,0.0,33,2.0,747,959,982,0.9765784114052952,35,37,39,0.9487179487179488,15,208,1340251,4,0xb61af325245046c832df6f1cdfc70bfbf7130b9a7088712646db653c0f1b6933,3,3,8,686,47,298584,19,7,5.0,3.0,1,3,0,-0.9267399411318504,-1.5776698503710869,-1.578648842304217,-1.1816028635173224,-0.5985908495154065,-0.589450056936057,-0.8237284194109522,-1.7021753231116503,0.2034530634097163,0.446028085533633,-0.1629525012287951,-1.6679794271712334,-1.183677315767085,-1.1920303474742324,-0.669283989799931,-0.6777047504455778,-0.6861510997580784,0.6263642187273335,-0.4163238400760944,0.6220783540116934,-0.0365392047620955,0.6159606124907493,-0.1627011651926809,-0.9757247211749862,0.9367596012121372,-0.6581302758951415,0.0,-0.5763548360317711,0.25,0.7291666666666666,1.4314868804664722,0.0032118157308639,0.0717703349282296,2.0526315789473686,2.7606748581610022e-05,0.0769230769230769,0.0030549898167006,1.0,0.0857142857142857,
0x6a4707e47f985fb3f24741793773dd3dc6afc3a0086ac256feb2555924671199,3,0x4b2b19252b5eed0fbfb6cad75d5d5e645546a883,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 09:18:43+00:00,250959,58807372815,14579500,165716,0.0,10,2.0,746,960,983,0.9766022380467956,35,15,15,1.0,5,27,169605,5,0x6a4707e47f985fb3f24741793773dd3dc6afc3a0086ac256feb2555924671199,1,1,6,687,47,298654,9,4,5.0,1.0,1,2,0,1.0039682695595047,-1.5732492532590736,-1.5743292524082015,-1.1816028635173224,-0.6231688644039459,-0.6144051359280062,-0.9151657485840764,-1.697556223056532,-0.6967817304385863,-0.7423238297424765,-1.0029138477689763,-1.6564464266145962,-1.183677315767085,-1.191483520783111,-0.7415369502809737,-1.044767558655905,-1.073666251709142,-1.589546932430686,-0.4163238400760944,-1.594352836053723,-0.0365392047620955,-1.542779851845988,0.1400729426015793,-0.7956764576968466,0.4843303604416539,1.1068911610699026,0.0,-0.6007077379686827,0.5,0.7291666666666666,1.430858806404658,0.0032144112772262,0.1785714285714285,1.6666666666666667,8.844026744336875e-05,0.0666666666666666,0.0010172939979654,1.0,0.0285714285714285,
0xc88a316d530118f46b90f4651cd07af88777cbfa10abe8680f857fb7c9bcabb5,3,0x31629df6c4f21c8ee2e36f12f9fbf0a8004bbce2,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 09:23:44+00:00,283783,54203686720,1058357,182799,0.0,775,,745,961,984,0.9766260162601628,35,746,783,0.9527458492975734,195,631,4081027,6,0xc88a316d530118f46b90f4651cd07af88777cbfa10abe8680f857fb7c9bcabb5,1,1,13,688,47,298675,115,7,6.0,3.0,1,3,0,1.0039682695595047,-1.5688286561470606,-1.570009662512186,-1.1816028635173224,0.1934915393925211,0.1841573918143658,0.8221435057052846,-1.6929371230014132,-0.6967817304385863,-0.7423238297424765,1.9369508651216585,-1.6449134260579592,-1.183677315767085,-1.1913194727757743,0.0243444308180793,0.1801271162559054,0.2211190981530137,0.6263642187273335,1.7825696814525782,0.6220783540116934,-0.0365392047620955,0.6159606124907493,0.2303640991873463,-0.9031273770731596,-1.3780601120117322,1.525161601061494,0.0,0.2092909568894653,0.2307692307692307,0.7291666666666666,1.430232558139535,0.0032175333806532,0.3085443037974683,6.808695652173913,0.0001827970795593,0.0012771392081736,0.0010162601626016,1.0,0.0285714285714285,
0x6e2a344862cc80ddf3f44eea0059edbf33f5e728774830dec52ada7af9b5a54a,2,0x4127143a866bf5d8ad2afb6de8e63164b8ad5bf6,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-10-19 09:25:18+00:00,166558,53000000000,6932290,110741,0.0,424,,744,962,985,0.9766497461928934,35,385,427,0.9016393442622952,76,147,945142,7,0x6e2a344862cc80ddf3f44eea0059edbf33f5e728774830dec52ada7af9b5a54a,2,2,8,688,47,298689,102,7,5.0,3.0,1,3,0,-0.9267399411318504,-1.5644080590350475,-1.5656900726161709,-1.1816028635173224,-0.2098113412785111,-0.1860096132328794,-0.2659607114548942,-1.6883180229462946,-0.2466643335144349,-0.1481478721044216,-0.1629525012287951,-1.6449134260579592,-1.183677315767085,-1.1912101074375503,-0.0695844178072762,-0.8014110007264064,-0.8169427516940461,0.6263642187273335,-0.4163238400760944,0.6220783540116934,-0.0365392047620955,0.6159606124907493,-0.0920944930246493,-0.9312216567516828,-0.5689896913357926,-0.2391497824726681,0.0,-0.1623555031042731,0.25,0.7291666666666666,1.431686046511628,0.003220730523285,0.5135135135135135,4.186274509803922,0.0004073457667252,0.0046838407494145,0.0020304568527918,1.0,0.0571428571428571,
