transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus
0x72c55fc1ca5f74f675dc092090bc3c5acc57eca71cfc15220e251ca16afaa09b,2,0x3aa27ab297a3a753f79c5497569ba2dacc2bc35a,0x00000000b2ff98680adaf8a3e382176bbfc34c8f,2021-08-30 05:19:59+00:00,1265683,78253252514,11387372,473888,0,2773,2.0,15,1842,1842,1.0,26,2775,2775,1.0,27,26,168054,1,0x72c55fc1ca5f74f675dc092090bc3c5acc57eca71cfc15220e251ca16afaa09b,1842,26,57,1,25,161963,10,22,6.0,11.0,2,3,0
0x0bec2cd94515aa5ea90e0268136ef5685cb1465278ac8c66e71b47ec5f0074f9,2,0xd6ee257dc510ff6682fa54689d87ace46c8c79cf,0x06091717521c2002f2859c75f53987eaf1e5aa2f,2021-08-24 01:48:43+00:00,252398,54709825242,14728551,113575,100129972956832852,1662,,201,78,78,1.0,50,1675,1760,0.9517045454545454,188,448,2896317,1,0x0bec2cd94515aa5ea90e0268136ef5685cb1465278ac8c66e71b47ec5f0074f9,1,1,9,65,98,627899,322,6,2.0,3.0,1,2,0
0x71bc03e5eb40738d6f7aeb8f86ec3effdc65fb442f2f5a98e2f7040fbbee439f,2,0x66d9af69e6845e8666f355676a267a726c04ea4e,0x06091717521c2002f2859c75f53987eaf1e5aa2f,2021-08-29 14:59:46+00:00,252398,66000000000,11240239,113575,28612045479751906421,269,,85,79,79,1.0,51,257,271,0.948339483394834,38,225,1455401,2,0x71bc03e5eb40738d6f7aeb8f86ec3effdc65fb442f2f5a98e2f7040fbbee439f,1,1,9,66,103,663791,89,6,2.0,3.0,1,2,0
0x3f08c12e95ff3da38b1ac1a627d78283df47652486ee8fc6af49067b25fec1e1,1,0xe8812ec6038bf0966fd79b1bb68b14e57e46fafb,0x10fdbd1e48ee2fd9336a482d746138ae19e649db,2021-08-23 15:24:14+00:00,1063866,62700000000,8010400,519285,0,73,,218,538,543,0.990791896869245,186,80,81,0.9876543209876542,15,24,154412,1,0x3f08c12e95ff3da38b1ac1a627d78283df47652486ee8fc6af49067b25fec1e1,1,1,50,181,356,2306025,34,22,9.0,7.0,4,5,0
0x56bf56f47d07199e594102a0d29b27ca42936bb2a8db53e3ee8287d09a195a6a,1,0xa626bd40a8c88f59a4cf9b1821a7bd71fad96285,0x10fdbd1e48ee2fd9336a482d746138ae19e649db,2021-08-24 05:28:14+00:00,3316328,47000000000,22863745,1627918,0,5954,,194,543,548,0.9908759124087592,187,5605,6017,0.931527339205584,419,439,2842958,2,0x56bf56f47d07199e594102a0d29b27ca42936bb2a8db53e3ee8287d09a195a6a,1,1,190,182,357,2309827,558,83,27.0,9.0,4,5,0
0x93978a3fd9dffceb1d9cd3f99298d80b529b7ca40ce69f9f0e1f1944eff25da3,1,0xde8589960da34eefb00ca879d8cc12b11f52cb12,0x10fdbd1e48ee2fd9336a482d746138ae19e649db,2021-08-25 07:49:37+00:00,1653596,62290543673,1110889,809579,0,5507,2.0,162,547,552,0.9909420289855072,188,5348,5607,0.9538077403245943,302,1279,7950195,3,0x93978a3fd9dffceb1d9cd3f99298d80b529b7ca40ce69f9f0e1f1944eff25da3,3,3,97,185,358,2316989,616,36,18.0,6.0,4,5,0
0xdf0cea6ba865a349f90ec30f89a4df4194cefdeae757baf1cf045fb9454704cb,1,0xf662eba33a8630b51a3d955213dd7a58c2a687a9,0x11111112542d85b3ef69ae05771c2dccff4faa26,2021-08-27 03:43:12+00:00,884358,72307957609,5362857,636436,0,479,,131,559130,973733,0.5742128489021117,167,500,511,0.9784735812133072,121,245,1585394,1,0xdf0cea6ba865a349f90ec30f89a4df4194cefdeae757baf1cf045fb9454704cb,61,31,81,147052,166,1066258,58,26,9.0,7.0,1,2,0
0x3bcd61ba46f9fa4287952d3f9e97c9929b9a358e4473be13d0e8981a42aa5c79,5,0xf662eba33a8630b51a3d955213dd7a58c2a687a9,0x11111112542d85b3ef69ae05771c2dccff4faa26,2021-08-27 04:05:37+00:00,222517,124000000000,630522,167365,150000000000000000,480,,130,559180,973830,0.574206997114486,167,501,512,0.978515625,121,245,1585503,2,0x3bcd61ba46f9fa4287952d3f9e97c9929b9a358e4473be13d0e8981a42aa5c79,62,31,19,147058,166,1066367,58,7,2.0,6.0,1,2,0
0x386dd650d7e381be810c77478964ab28a1d44ed1deaeb76a5217a60df90ece26,1,0x31adfbf4f653bcdc3a12c889fa721ee76605ffa8,0x17107f40d70f4470d20cb3f138a052cae8ebd4be,2021-08-30 01:16:05+00:00,3527496,72774022779,16927830,1650467,0,1337,2.0,78,1782,1793,0.9938650306748466,269,1279,1363,0.9383712399119588,153,432,2792386,1,0x386dd650d7e381be810c77478964ab28a1d44ed1deaeb76a5217a60df90ece26,8,8,185,388,373,2416279,224,78,27.0,9.0,4,5,0
0xae207abe8988c94fd337b77b7b54f39390c61f64715268131a96e6e9961fb2d8,4,0x6510438a7e273e71300892c6faf946ab3b04cbcb,0x18c0ca3947e255881f94de50b3a906fc2759f7fe,2021-08-30 05:19:59+00:00,1099444,78915252517,877544,877544,0,1247,2.0,13,1792,1920,0.9333333333333332,22,1249,1249,1.0,25,25,161953,1,0xae207abe8988c94fd337b77b7b54f39390c61f64715268131a96e6e9961fb2d8,1154,22,86,2,21,133402,10,21,9.0,11.0,2,2,0
